metric,coverage_t,sample_size_source_t,system,coverage,log10_ratio,setting
PCI,1,3,AJStats,0.8894594594594594,-0.9031,"(1,3)"
PCI,1,3,BerkeleyDBC,0.8794285714285712,-1.7093,"(1,3)"
PCI,1,3,Curl,0.8258333333333332,-0.727,"(1,3)"
PCI,1,3,Dune,0.8390804597701148,-5.9694,"(1,3)"
PCI,1,3,HSMGP,0.8649444444444445,-6.0944,"(1,3)"
PCI,1,3,HSQLDB,0.824949494949495,-2.181,"(1,3)"
PCI,1,3,Hipacc,0.9523809523809524,-11.8247,"(1,3)"
PCI,1,3,HyTeG,0.6923076923076922,-0.6021,"(1,3)"
PCI,1,3,JavaGC,0.8614084507042253,-6.1524,"(1,3)"
PCI,1,3,LLVM,0.9083333333333331,0.0,"(1,3)"
PCI,1,3,PKJab,0.8308333333333332,-1.153,"(1,3)"
PCI,1,3,Polly,0.8651643192488262,-6.962,"(1,3)"
PCI,1,3,VP9,0.8589333333333333,-7.0078,"(1,3)"
PCI,1,3,WGet,0.8592222222222222,-0.8062,"(1,3)"
PCI,1,3,clasp,0.8405128205128205,-6.6934,"(1,3)"
PCI,1,3,lrzip,0.894736842105263,-2.7831,"(1,3)"
PCI,1,3,x264,0.7864444444444445,-1.454,"(1,3)"
PCI,1,3,z3,0.8397619047619047,-0.9031,"(1,3)"
PCI,2,1,7z,0.5811274536790176,-8.1077,"(2,1)"
PCI,2,1,AJStats,0.345068783068783,-0.9031,"(2,1)"
PCI,2,1,BerkeleyDBC,0.45359021406727823,-1.7093,"(2,1)"
PCI,2,1,Curl,0.37422666666666665,-0.727,"(2,1)"
PCI,2,1,Dune,0.4110174291938997,-5.9694,"(2,1)"
PCI,2,1,HSMGP,0.41908556366585564,-6.0944,"(2,1)"
PCI,2,1,HSQLDB,0.39408713692946057,-2.181,"(2,1)"
PCI,2,1,Hipacc,0.5424119541155161,-11.8247,"(2,1)"
PCI,2,1,HyTeG,0.2772222222222222,-0.6021,"(2,1)"
PCI,2,1,JavaGC,0.4311619370323309,-6.1524,"(2,1)"
PCI,2,1,LLVM,0.3334285714285714,0.0,"(2,1)"
PCI,2,1,PKJab,0.3625301204819277,-1.153,"(2,1)"
PCI,2,1,Polly,0.405312764158918,-6.962,"(2,1)"
PCI,2,1,SQLite,0.5279796240493614,-4.8445,"(2,1)"
PCI,2,1,TriMesh,0.5011792039277573,-14.79,"(2,1)"
PCI,2,1,VP9,0.4136573725194674,-7.0078,"(2,1)"
PCI,2,1,WGet,0.3820646766169154,-0.8062,"(2,1)"
PCI,2,1,clasp,0.5416626065773447,-6.6934,"(2,1)"
PCI,2,1,lrzip,0.5071815718157182,-2.7831,"(2,1)"
PCI,2,1,x264,0.3418,-1.454,"(2,1)"
PCI,2,1,z3,0.43377777777777776,-0.9031,"(2,1)"
PCI,2,2,7z,0.8197509658997666,-8.1077,"(2,2)"
PCI,2,2,AJStats,0.6021164021164022,-0.9031,"(2,2)"
PCI,2,2,BerkeleyDBC,0.621131498470948,-1.7093,"(2,2)"
PCI,2,2,Curl,0.5722133333333332,-0.727,"(2,2)"
PCI,2,2,Dune,0.5807363834422657,-5.9694,"(2,2)"
PCI,2,2,HSMGP,0.5854115977291159,-6.0944,"(2,2)"
PCI,2,2,HSQLDB,0.5655739972337482,-2.181,"(2,2)"
PCI,2,2,Hipacc,0.8508036492922788,-11.8247,"(2,2)"
PCI,2,2,HyTeG,0.41707070707070704,-0.6021,"(2,2)"
PCI,2,2,JavaGC,0.5999209374558803,-6.1524,"(2,2)"
PCI,2,2,LLVM,0.653079365079365,0.0,"(2,2)"
PCI,2,2,PKJab,0.575,-1.153,"(2,2)"
PCI,2,2,Polly,0.6029106790645251,-6.962,"(2,2)"
PCI,2,2,SQLite,0.7016745587602238,-4.8445,"(2,2)"
PCI,2,2,TriMesh,0.6875697001578116,-14.79,"(2,2)"
PCI,2,2,VP9,0.6202260738507912,-7.0078,"(2,2)"
PCI,2,2,WGet,0.5825373134328358,-0.8062,"(2,2)"
PCI,2,2,clasp,0.6178075517661389,-6.6934,"(2,2)"
PCI,2,2,lrzip,0.7257073170731707,-2.7831,"(2,2)"
PCI,2,2,x264,0.529225,-1.454,"(2,2)"
PCI,2,2,z3,0.6274782608695652,-0.9031,"(2,2)"
PCI,2,3,7z,0.8683607990189216,-8.1077,"(2,3)"
PCI,2,3,AJStats,0.6994867724867725,-0.9031,"(2,3)"
PCI,2,3,BerkeleyDBC,0.7327645259938838,-1.7093,"(2,3)"
PCI,2,3,Curl,0.6550666666666666,-0.727,"(2,3)"
PCI,2,3,Dune,0.693074074074074,-5.9694,"(2,3)"
PCI,2,3,HSMGP,0.7188564476885644,-6.0944,"(2,3)"
PCI,2,3,HSQLDB,0.647088520055325,-2.181,"(2,3)"
PCI,2,3,Hipacc,0.8891426846447977,-11.8247,"(2,3)"
PCI,2,3,HyTeG,0.4380808080808079,-0.6021,"(2,3)"
PCI,2,3,JavaGC,0.6897839898348157,-6.1524,"(2,3)"
PCI,2,3,LLVM,0.7463492063492063,0.0,"(2,3)"
PCI,2,3,PKJab,0.646726907630522,-1.153,"(2,3)"
PCI,2,3,Polly,0.7211552550014088,-6.962,"(2,3)"
PCI,2,3,VP9,0.7098317005777443,-7.0078,"(2,3)"
PCI,2,3,WGet,0.708714759535655,-0.8062,"(2,3)"
PCI,2,3,clasp,0.6675680064961429,-6.6934,"(2,3)"
PCI,2,3,lrzip,0.7733712737127371,-2.7831,"(2,3)"
PCI,2,3,x264,0.5895333333333332,-1.454,"(2,3)"
PCI,2,3,z3,0.6977391304347825,-0.9031,"(2,3)"
PCI,3,1,7z,0.42456369880950307,-8.1077,"(3,1)"
PCI,3,1,AJStats,0.1846888028588445,-0.9031,"(3,1)"
PCI,3,1,BerkeleyDBC,0.27294043845747484,-1.7093,"(3,1)"
PCI,3,1,Curl,0.1991617161716171,-0.727,"(3,1)"
PCI,3,1,Dune,0.2558141433937612,-5.9694,"(3,1)"
PCI,3,1,HSMGP,0.26137426367887284,-6.0944,"(3,1)"
PCI,3,1,HSQLDB,0.21677382966723063,-2.181,"(3,1)"
PCI,3,1,Hipacc,0.4019364862115184,-11.8247,"(3,1)"
PCI,3,1,HyTeG,0.1240039447731755,-0.6021,"(3,1)"
PCI,3,1,JavaGC,0.25790447846382775,-6.1524,"(3,1)"
PCI,3,1,LLVM,0.16946554149085788,0.0,"(3,1)"
PCI,3,1,PKJab,0.1923991228070175,-1.153,"(3,1)"
PCI,3,1,Polly,0.23840878220852674,-6.962,"(3,1)"
PCI,3,1,SQLite,0.3487095957522511,-4.8445,"(3,1)"
PCI,3,1,TriMesh,0.3371744635281502,-14.79,"(3,1)"
PCI,3,1,VP9,0.24197752834351946,-7.0078,"(3,1)"
PCI,3,1,WGet,0.20347955926269173,-0.8062,"(3,1)"
PCI,3,1,clasp,0.37900026049164365,-6.6934,"(3,1)"
PCI,3,1,lrzip,0.35476648591918836,-2.7831,"(3,1)"
PCI,3,1,x264,0.1785331230283911,-1.454,"(3,1)"
PCI,3,1,z3,0.24642914012738848,-0.9031,"(3,1)"
PCI,3,2,7z,0.6985280780096711,-8.1077,"(3,2)"
PCI,3,2,AJStats,0.40699523525908277,-0.9031,"(3,2)"
PCI,3,2,BerkeleyDBC,0.45122820919175904,-1.7093,"(3,2)"
PCI,3,2,Curl,0.3638525852585258,-0.727,"(3,2)"
PCI,3,2,Dune,0.4226382764440089,-5.9694,"(3,2)"
PCI,3,2,HSMGP,0.4263125037954697,-6.0944,"(3,2)"
PCI,3,2,HSQLDB,0.3766142937716541,-2.181,"(3,2)"
PCI,3,2,Hipacc,0.7446439714836852,-11.8247,"(3,2)"
PCI,3,2,HyTeG,0.21692307692307689,-0.6021,"(3,2)"
PCI,3,2,JavaGC,0.4232889631788871,-6.1524,"(3,2)"
PCI,3,2,LLVM,0.42789310829817157,0.0,"(3,2)"
PCI,3,2,PKJab,0.36745175438596483,-1.153,"(3,2)"
PCI,3,2,Polly,0.4278829038863097,-6.962,"(3,2)"
PCI,3,2,SQLite,0.5618330048991433,-4.8445,"(3,2)"
PCI,3,2,TriMesh,0.5384287208104025,-14.79,"(3,2)"
PCI,3,2,VP9,0.4426074344952906,-7.0078,"(3,2)"
PCI,3,2,WGet,0.37412418906394806,-0.8062,"(3,2)"
PCI,3,2,clasp,0.4571950534007869,-6.6934,"(3,2)"
PCI,3,2,lrzip,0.586817095213107,-2.7831,"(3,2)"
PCI,3,2,x264,0.34209989484752884,-1.454,"(3,2)"
PCI,3,2,z3,0.42735668789808917,-0.9031,"(3,2)"
PCI,3,3,7z,0.7920104190599547,-8.1077,"(3,3)"
PCI,3,3,AJStats,0.5121917808219177,-0.9031,"(3,3)"
PCI,3,3,BerkeleyDBC,0.5826578182778658,-1.7093,"(3,3)"
PCI,3,3,Curl,0.4839493949394939,-0.727,"(3,3)"
PCI,3,3,Dune,0.5594259349991834,-5.9694,"(3,3)"
PCI,3,3,HSMGP,0.5794662051375478,-6.0944,"(3,3)"
PCI,3,3,HSQLDB,0.47819273225364595,-2.181,"(3,3)"
PCI,3,3,Hipacc,0.8280960946945496,-11.8247,"(3,3)"
PCI,3,3,HyTeG,0.23824457593688356,-0.6021,"(3,3)"
PCI,3,3,JavaGC,0.5275152034028443,-6.1524,"(3,3)"
PCI,3,3,LLVM,0.5498762306610407,0.0,"(3,3)"
PCI,3,3,PKJab,0.46421929824561403,-1.153,"(3,3)"
PCI,3,3,Polly,0.5760238814442394,-6.962,"(3,3)"
PCI,3,3,VP9,0.5630081094350483,-7.0078,"(3,3)"
PCI,3,3,WGet,0.5434033570178148,-0.8062,"(3,3)"
PCI,3,3,clasp,0.5162120401979736,-6.6934,"(3,3)"
PCI,3,3,lrzip,0.6537029910792372,-2.7831,"(3,3)"
PCI,3,3,x264,0.41713354363827543,-1.454,"(3,3)"
PCI,3,3,z3,0.5491480891719744,-0.9031,"(3,3)"
